17.458651,WRITE,0.122774,399989760
17.560234,READ,0.035774,399989760
17.683825,WRITE,0.123479,399989760
17.784279,READ,0.035631,399989760
17.908129,WRITE,0.123813,399989760
18.011436,READ,0.035649,399989760
18.135078,WRITE,0.123549,399989760
18.238194,READ,0.035334,399989760
18.368312,WRITE,0.129935,399989760
18.460874,READ,0.035303,399989760
18.589577,WRITE,0.128592,399989760
18.668751,READ,0.013351,300000000
18.680638,READ,0.011675,300000000
18.716041,READ,0.035135,399989760
18.840780,WRITE,0.124595,399989760
18.853754,READ,0.012860,300000000
18.867532,READ,0.011776,300000000
18.965398,READ,0.034938,399989760
19.093617,WRITE,0.128119,399989760
19.194454,READ,0.035351,399989760
19.320371,WRITE,0.125891,399989760
19.421526,READ,0.035634,399989760
19.550084,WRITE,0.128471,399989760
19.643557,READ,0.036342,399989760
19.768309,WRITE,0.124608,399989760
19.861388,READ,0.035705,399989760
19.990198,WRITE,0.128683,399989760
20.082186,READ,0.034826,399989760
20.211779,WRITE,0.129490,399989760
20.306613,READ,0.036830,399989760
20.436502,WRITE,0.129803,399989760
20.537831,READ,0.034837,399989760
20.662717,WRITE,0.124779,399989760
20.755475,READ,0.035698,399989760
20.881542,WRITE,0.126033,399989760
20.974640,READ,0.035888,399989760
21.100290,WRITE,0.125609,399989760
21.201776,READ,0.035740,399989760
21.328122,WRITE,0.126264,399989760
21.429920,READ,0.035775,399989760
21.556873,WRITE,0.126923,399989760
21.649359,READ,0.035565,399989760
21.775769,WRITE,0.126254,399989760
21.877733,READ,0.035874,399989760
22.001608,WRITE,0.123751,399989760
22.094747,READ,0.035594,399989760
22.218257,WRITE,0.123419,399989760
22.311375,READ,0.035761,399989760
22.434895,WRITE,0.123397,399989760
22.527795,READ,0.035526,399989760
22.655024,WRITE,0.127103,399989760
22.756542,READ,0.035642,399989760
22.879676,WRITE,0.123054,399989760
22.972621,READ,0.035632,399989760
23.095547,WRITE,0.122875,399989760
23.187623,READ,0.034785,399989760
23.309754,WRITE,0.121944,399989760
23.402236,READ,0.035762,399989760
23.525304,WRITE,0.122985,399989760
23.626349,READ,0.036114,399989760
23.754308,WRITE,0.127866,399989760
23.855841,READ,0.035595,399989760
23.979192,WRITE,0.123265,399989760
24.047650,READ,0.011567,300000000
24.059788,READ,0.011704,300000000
24.094832,READ,0.034589,399989760
24.221011,WRITE,0.126023,399989760
24.235499,READ,0.013515,300000000
24.248505,READ,0.011641,300000000
24.348507,READ,0.035318,399989760
24.470903,WRITE,0.122241,399989760
24.571785,READ,0.035018,399989760
24.693794,WRITE,0.121871,399989760
24.794201,READ,0.034429,399989760
24.919069,WRITE,0.124831,399989760
25.020214,READ,0.035708,399989760
25.145052,WRITE,0.124726,399989760
25.246153,READ,0.035809,399989760
25.375620,WRITE,0.129368,399989760
25.468409,READ,0.035958,399989760
25.593015,WRITE,0.124516,399989760
25.686135,READ,0.035780,399989760
25.812166,WRITE,0.125886,399989760
25.914429,READ,0.036716,399989760
26.040895,WRITE,0.126168,399989760
26.141777,READ,0.035544,399989760
26.268634,WRITE,0.126811,399989760
26.370353,READ,0.036184,399989760
26.497062,WRITE,0.126616,399989760
26.598282,READ,0.035757,399989760
26.726025,WRITE,0.127706,399989760
26.818174,READ,0.035325,399989760
26.945360,WRITE,0.127053,399989760
27.038862,READ,0.036205,399989760
27.166906,WRITE,0.127952,399989760
27.259936,READ,0.035769,399989760
27.391117,WRITE,0.131102,399989760
27.484105,READ,0.036090,399989760
27.611100,WRITE,0.126871,399989760
27.703662,READ,0.035351,399989760
27.831031,WRITE,0.127279,399989760
27.932503,READ,0.035677,399989760
28.060367,WRITE,0.127786,399989760
28.153617,READ,0.035999,399989760
28.285962,WRITE,0.132257,399989760
28.379462,READ,0.035833,399989760
28.507307,WRITE,0.127754,399989760
28.600330,READ,0.035758,399989760
28.728299,WRITE,0.127869,399989760
28.821367,READ,0.035863,399989760
28.948946,WRITE,0.127508,399989760
29.042169,READ,0.036094,399989760
29.170651,WRITE,0.128380,399989760
29.272178,READ,0.035995,399989760
29.400080,WRITE,0.127810,399989760
29.471093,READ,0.013816,300000000
29.506984,READ,0.035536,399989760
29.634797,WRITE,0.127698,399989760
29.649017,READ,0.014017,300000000
29.661682,READ,0.011817,300000000
29.673794,READ,0.011620,300000000
29.774758,READ,0.035782,399989760
29.907731,WRITE,0.132878,399989760
30.010150,READ,0.036218,399989760
30.137681,WRITE,0.127499,399989760
30.230643,READ,0.036013,399989760
30.362253,WRITE,0.131515,399989760
30.455360,READ,0.036084,399989760
30.584347,WRITE,0.128952,399989760
30.677699,READ,0.036100,399989760
30.808704,WRITE,0.130922,399989760
30.901566,READ,0.035757,399989760
31.031816,WRITE,0.130140,399989760
31.124244,READ,0.035255,399989760
31.254747,WRITE,0.130399,399989760
31.347653,READ,0.036025,399989760
31.474857,WRITE,0.127109,399989760
31.567501,READ,0.035597,399989760
31.698585,WRITE,0.130974,399989760
31.800699,READ,0.035788,399989760
31.927681,WRITE,0.126838,399989760
32.027331,READ,0.035763,399989760
32.153737,WRITE,0.126368,399989760
32.246897,READ,0.036043,399989760
32.376133,WRITE,0.129141,399989760
32.468520,READ,0.035359,399989760
32.593116,WRITE,0.124537,399989760
32.694312,READ,0.035804,399989760
32.819119,WRITE,0.124721,399989760
32.912417,READ,0.036165,399989760
33.045095,WRITE,0.132581,399989760
33.138013,READ,0.035789,399989760
33.262275,WRITE,0.124207,399989760
33.355344,READ,0.035777,399989760
33.480155,WRITE,0.124727,399989760
33.572504,READ,0.035334,399989760
33.697334,WRITE,0.124739,399989760
33.797994,READ,0.035957,399989760
33.923071,WRITE,0.124984,399989760
34.015529,READ,0.035807,399989760
34.141436,WRITE,0.125762,399989760
34.224509,READ,0.035721,399989760
34.349807,WRITE,0.125185,399989760
34.441600,READ,0.035693,399989760
34.569194,WRITE,0.127451,399989760
34.661956,READ,0.036131,399989760
34.788532,WRITE,0.126543,399989760
34.873618,READ,0.035569,399989760
35.005058,WRITE,0.131331,399989760
35.010510,READ,0.005325,100000000
35.015293,READ,0.004709,100000000
35.019820,READ,0.004428,100000000
35.024137,READ,0.003991,100000000
35.123285,READ,0.035213,399989760
35.248965,WRITE,0.125634,399989760
35.341793,READ,0.035814,399989760
35.467336,WRITE,0.125343,399989760
35.568528,READ,0.035327,399989760
35.698880,WRITE,0.130252,399989760
35.800603,READ,0.035825,399989760
35.931361,WRITE,0.130622,399989760
36.024119,READ,0.035936,399989760
36.150070,WRITE,0.125785,399989760
36.243077,READ,0.036129,399989760
36.369248,WRITE,0.126128,399989760
36.461402,READ,0.034914,399989760
36.591993,WRITE,0.130493,399989760
36.685109,READ,0.036065,399989760
36.811741,WRITE,0.126535,399989760
36.812360,READ,0.000325,399989760
36.812785,WRITE,0.000412,1310720
